pagetitle,pageviews,users
4187,"[u'[Dunkerque] 1A | Digital Archive @ McMaster University Library', u'1', u'1']"
4188,"[u'[Amiens] 62e.SE | Digital Archive @ McMaster University Library', u'4', u'4']"
4189,"['No Results Found', 0, 0]"
4190,"['No Results Found', 0, 0]"
4191,"['No Results Found', 0, 0]"
4192,"[u'[Canadian Attack on Vimy Ridge, 1917 36c.SW.3.] La Folie Farm | Digital Archive @ McMaster University Library', u'5', u'5']"
4193,"[u'[Ypres] 28 | Digital Archive @ McMaster University Library', u'1', u'1']"
4194,"['No Results Found', 0, 0]"
4195,"[u'[Quesnoy-sur-Deule 36.NE.1] Spinning Mill | Digital Archive @ McMaster University Library', u'2', u'2']"
4196,"['No Results Found', 0, 0]"
4197,"[u'[Bertry] 57b.SE Enemy Organisation 30-9-18 | Digital Archive @ McMaster University Library', u'1', u'1']"
4198,"[u'Situation Map 3A: Railways and Ammunition Dumps 11-10-18 | Digital Archive @ McMaster University Library', u'2', u'1']"
4199,"[u'Western Front 4: Enemy Order of Battle 6 p.m., 24-4-1917 | Digital Archive @ McMaster University Library', u'1', u'1']"
4200,"['No Results Found', 0, 0]"
4201,"['No Results Found', 0, 0]"
4202,"[u'[St. Quentin] 62b | Digital Archive @ McMaster University Library', u'4', u'4']"
4203,"[u'St. Quentin 18 | Digital Archive @ McMaster University Library', u'5', u'5']"
4204,"[u'Sailly [Cambrai] Intelligence Target Map 25-9-18 | Digital Archive @ McMaster University Library', u'7', u'6']"
4205,"[u'[St. Pierre Divion 57d.SE.2] Trench Map | Digital Archive @ McMaster University Library', u'3', u'2']"
4206,"[u'Army Area Map No. 10: Army Training Areas Map, October 1918 | Digital Archive @ McMaster University Library', u'4', u'4']"
4207,"[u'[Albert] 57d.SE Enemy Organisation 15-6-18 | Digital Archive @ McMaster University Library', u'5', u'3']"
4208,"['No Results Found', 0, 0]"
4209,"[u'[Maricourt] 62c.NW.1 | Digital Archive @ McMaster University Library', u'6', u'3']"
4210,"[u'Gaza: Secret | Digital Archive @ McMaster University Library', u'2', u'2']"
4211,"['No Results Found', 0, 0]"
4212,"[u'Cairo (Delta Barrage) | Digital Archive @ McMaster University Library', u'2', u'2']"
4213,"[u'The Daily Telegraph War Map of Europe | Digital Archive @ McMaster University Library', u'10', u'9']"
4214,"[u'Gallipoli | Digital Archive @ McMaster University Library', u'9', u'9']"
4215,"[u'[Beaurains] 51b.SW | Digital Archive @ McMaster University Library', u'2', u'2']"
4216,"[u'[Solesmes] 57b.NE Enemy Organisation | Digital Archive @ McMaster University Library', u'4', u'3']"
4217,"[u'Valenciennes 12 | Digital Archive @ McMaster University Library', u'2', u'2']"
