"pid","label","parent"
info:fedora/macrepo:81308,"Crystal Beach, Ont. : [sheet] 8",info:fedora/macrepo:81273
info:fedora/macrepo:81309,"Crystal Beach, Ont. : [sheet] 9",info:fedora/macrepo:81273
info:fedora/macrepo:81310,Outline map of Upper Canada showing the proposed meteorological stations in connexion with the grammar schools,info:fedora/macrepo:21508
info:fedora/macrepo:81311,Manitoba,info:fedora/macrepo:21508
info:fedora/macrepo:81312,New railroad and county map of the Dominion of Canada compiled from the latest government surveys. Sheet no. 1. Ontario,info:fedora/macrepo:21508
info:fedora/macrepo:81313,"Mapa general de España dividido en sus actuales provincias, islas adyacentes, y reyno de Portugal",info:fedora/macrepo:82387
info:fedora/macrepo:81314,A topographical map of the isle of Minorca,info:fedora/macrepo:21508
info:fedora/macrepo:81315,A new map of France in which the post stages are exactly express'd with the number of leagues from place to place,info:fedora/macrepo:21508
info:fedora/macrepo:81316,A new map of Ireland civil and ecclesiastical,info:fedora/macrepo:21508
info:fedora/macrepo:81317,Cartes des postes de France pour l'année 1784,info:fedora/macrepo:21508
info:fedora/macrepo:81318,"A new map of the province of lower Canada, describing all the seigneuries, townships, grants of land, &c.",info:fedora/macrepo:21508
info:fedora/macrepo:81319,"Carte de France dressée pour l’usage du roi, par Guil. Delisle et Phil.",info:fedora/macrepo:21508
info:fedora/macrepo:81320,"Carte de la provence, du comtat venaissin et de la principauté d'orange, dressée d’après les Observations les plus éxactes",info:fedora/macrepo:82394
info:fedora/macrepo:81321,"Carte nouvelle du government général de la Champagne, dans laquelle, en conservant les anciénnes divisions des huit pays",info:fedora/macrepo:21508
info:fedora/macrepo:81322,"Carte de la Lorraine, du Barrois et des trois evêchés de Mets, Toul, et Verdun. Divisée par baillages",info:fedora/macrepo:21508
info:fedora/macrepo:81324,"Map de France suite à sa nouvelle division, en LXXXIII departments.",info:fedora/macrepo:21508
info:fedora/macrepo:81327,"Camp de Biot, le 8. Novembre, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81328,Carte de la France divisée en départemens & arrondissemens,info:fedora/macrepo:21508
info:fedora/macrepo:81329,"[Northern Italy, extending east from the Po River to Plaisance (Piacenza)]",info:fedora/macrepo:81326
info:fedora/macrepo:81330,Carte itinéraire de la France,info:fedora/macrepo:21508
info:fedora/macrepo:81331,"Plan routier de la ville de Paris, divisé en XII arrondissements ou mairies et en 48 quartiers ",info:fedora/macrepo:77283
info:fedora/macrepo:81332,"Plan de la cité neuve de Chambray dans l'isle du Goze. Nouvelle édition, augmentée des dernieres réformes",info:fedora/macrepo:21508
info:fedora/macrepo:81333,Graeciae Antiquae specimen geographicum,info:fedora/macrepo:21508
info:fedora/macrepo:81334,"Greece, Archipelao and part of Anadoli",info:fedora/macrepo:21508
info:fedora/macrepo:81335,Fort de Fuente,info:fedora/macrepo:81326
info:fedora/macrepo:81336,Plan de Payie,info:fedora/macrepo:81326
info:fedora/macrepo:81337,[Index map of Northern Italy],info:fedora/macrepo:81326
info:fedora/macrepo:81338,[Index map of Northern Italy] : [verso],info:fedora/macrepo:81326
info:fedora/macrepo:81339,[Record of lost votes],info:fedora/macrepo:81326
info:fedora/macrepo:81340,[Index map of Northern Italy and Southern France],info:fedora/macrepo:81326
info:fedora/macrepo:81341,Jonction de la mer Adriatique à la Culpa = Verbindung des Adriatischen Meeres mit der Kulpa,info:fedora/macrepo:21508
info:fedora/macrepo:81342,Jonction de la Drave a la Save = Verbindung der Drau mit der Sau,info:fedora/macrepo:21508
info:fedora/macrepo:81343,Jonction du Waag au Poprad = Verbindung der Waag mit dem Poprad,info:fedora/macrepo:21508
info:fedora/macrepo:81344,Jonction du Poprad et du Dunajetz aux deux Wisloka = Verbindung des Poprad und der Dunajetz mit den beiden Wisloka fl.,info:fedora/macrepo:21508
info:fedora/macrepo:81345,Jonction de la Sann et du Bug au Niester = Verbindung der Sann und des Bug mit dem Niester,info:fedora/macrepo:21508
info:fedora/macrepo:81346,"Plan et coupe de deux ecluses a l’effet de montrer par quel mecanisme un bateau peut, s’élever graduellement...",info:fedora/macrepo:21508
info:fedora/macrepo:81347,Carta topografica della parte più interessante della Campagna di Roma misurata e disegnata da gio. Enrico Westphal...,info:fedora/macrepo:21508
info:fedora/macrepo:81348,"Le Grand Teatre de la Guerre en Italie, Dressé sur les memoires des plus habiles ingenieurs suivans les armées",info:fedora/macrepo:21508
info:fedora/macrepo:81349,"Gran Ducato di Toscana, Stato Vecchio, o Dominio Florentino, Stato Nuovo, o Dominio Senese",info:fedora/macrepo:21508
info:fedora/macrepo:81351,[Index map of Northern Italy and Southern France] : [verso],info:fedora/macrepo:81326
info:fedora/macrepo:81352,Vallum Antonii; Vallum Severinum,info:fedora/macrepo:81326
info:fedora/macrepo:81353,Huntingdon,info:fedora/macrepo:81326
info:fedora/macrepo:81355,"Camp de Tournon, le 27 Novembre, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81356,"Camp de St. Pons en Novembre, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81357,"Camp de St. Laurent sur le Var, le 4. Novembre 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81358,"Camp de la Bocchette a Ponte-Decimo, le 30 Aout 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81359,"Carte de la partie méridionale du comté de Nice, relative aux mouvemens faits par l'Armée Combinée de France et d'Espagne",info:fedora/macrepo:81326
info:fedora/macrepo:81360,"Camp d'Ottagio, du 19 Aout 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81361,"Camp sur Tortone, le 18 au 19 Aout, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81362,"Camp de Cazal-Pusterlengo, du 5, au 25, Juillet, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81363,"Camp de Chignolo, le 29 Juin, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81364,"Camp de Cortelona, du 2 Juillet, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81365,"Camp de Broni, le 11 Juin, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81366,"Camp sous Plaisance, le 27 Juin 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81367,"Camp de St. Antonio, du 15. Juin 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81368,"Camp de St. Imento, le 14 Juin 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81369,"Camp de Castel St. Giovanni, le 12 Juin, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81370,"Plan de la bataille de Plaisance, le 15 Juin, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81371,"Camp de Voghera, le 10. Juin, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81372,"Camp de Pozzol-Formigaro, le 21 Mai 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81373,"Camp de Pasturana, le 14 May, 1746",info:fedora/macrepo:81326
info:fedora/macrepo:81374,Canada &c.,info:fedora/macrepo:21508
info:fedora/macrepo:81375,Turkey in Asia,info:fedora/macrepo:21508
info:fedora/macrepo:81376,"Carté générale des marches, positions, combats et batailles de l'armée de réserve, depuis le passage du Grand St. Bernard...",info:fedora/macrepo:82390
info:fedora/macrepo:81377,England and Wales,info:fedora/macrepo:21508
info:fedora/macrepo:81378,Indicazione del piu rimarcabile in Napoli é contorni del canonico...,info:fedora/macrepo:21508
info:fedora/macrepo:81379,"Carta Militaire di Genova e suoi contorni posizioni elevate che nel 1747, furono munite di trinceramenti...",info:fedora/macrepo:82394
info:fedora/macrepo:81380,"Patrimonio di S. Pietro, olim Tuscia Suburbicaria Con le sue piu Cospicue Strade Antiche, e Moderne, e principali Casali...",info:fedora/macrepo:21508
info:fedora/macrepo:81381,Pianta della Citta di Roma con la indicazione de TVTTA le antichita e nuovo abbellimenti…,info:fedora/macrepo:21508
info:fedora/macrepo:81382,Plan of the battle of Maida fought on the plains of St. Eufemia in Calabria Ulteriore on the ever memorable day July 4th 1806,info:fedora/macrepo:82390
info:fedora/macrepo:81383,Western Africa,info:fedora/macrepo:21508
info:fedora/macrepo:81384,Mantova e suo circondario con la dichiarazione delle opere d’assedio fatte dall’ armata Francese in Luglio del 1796,info:fedora/macrepo:82390
info:fedora/macrepo:81385,Plan de Mantoue et de ses environs,info:fedora/macrepo:82394
info:fedora/macrepo:81386,Roma Silvio Valenti Tit. S Callix. Presb. S.R.E. card. Camerario Benedicti XIV. P.M. ,info:fedora/macrepo:21508
info:fedora/macrepo:81387,"Austrian Dominions II : Galizia, Eastern Hungary and Transylvania",info:fedora/macrepo:21508
info:fedora/macrepo:81388,Carte générale des états du Roi de Sardaigne,info:fedora/macrepo:21508
info:fedora/macrepo:81389,"Carte des pays ajoûtés aux Etats du Roi de Sardaigne, depuis l'an 1682.",info:fedora/macrepo:21508
info:fedora/macrepo:81391,"Discoveries of Capts. Ross, Parry & Franklin in the Arctic Regions, in 1818, 1819, 1820, 1821 & 1822",info:fedora/macrepo:91937
info:fedora/macrepo:81392,"British possessions in North America, from Mr. Arrowsmith's Map of North America, &c. &c.",info:fedora/macrepo:21508
info:fedora/macrepo:81393,"The Canadian Dominion survey, with distances, a new railway, post-office, township and precinct map of Ontario and Quebec",info:fedora/macrepo:21508
info:fedora/macrepo:81394,"Il Lazio con le sue piu cospicue strade antiche, e moderne e principali casali, e tenute di esso",info:fedora/macrepo:21508
info:fedora/macrepo:81395,Plan der stadt und vestung Maynz und ihrer gegend während der Französischen belagerung derselben von dem jahr 1794 bis 1795...,info:fedora/macrepo:82394
info:fedora/macrepo:81396,"Carte réduite de la carte génerale d’Allemagne, pour servir à rassembler les neuf feuilles dont cette carte est composee...",info:fedora/macrepo:21508
info:fedora/macrepo:81398,Cumberland and Westmorland [north sheet],info:fedora/macrepo:81397
info:fedora/macrepo:81399,Plan of the operations of the British & Ottoman Forces in Egypt,info:fedora/macrepo:82388
info:fedora/macrepo:81400,Plan of the environs of Alexandria,info:fedora/macrepo:82388
info:fedora/macrepo:81401,Plan of the landing at Aboukir on the 8th of March 1801,info:fedora/macrepo:82388
info:fedora/macrepo:81402,"A map of Bengal, Bahar, Oude & Allahbad with part of Agra and Delhi exhibiting the course of the Ganges from Hurdwar to the Sea",info:fedora/macrepo:21508
info:fedora/macrepo:81403,A map of the Peninsula of India from the 19th degree north latitude to Cape Comorin,info:fedora/macrepo:21508
info:fedora/macrepo:81404,Carte des environs de la Mer-Noire,info:fedora/macrepo:21508
info:fedora/macrepo:81405,Cumberland and Westmorland [south sheet],info:fedora/macrepo:81397
info:fedora/macrepo:81406,Carte de la Crimée levée pendant la derniere guerre de 1772,info:fedora/macrepo:21508
info:fedora/macrepo:81407,Discoveries in the Arctic Sea up to MDCCCLIV ,info:fedora/macrepo:21508
info:fedora/macrepo:81408,London Military Town Plan,info:fedora/macrepo:81039
info:fedora/macrepo:81410,Niagara Falls Military Town Plan,info:fedora/macrepo:81039
info:fedora/macrepo:81413,"Map of the provinces of Canada, New Brunswick, Nova Scotia, Newfoundland and Prince Edward Island",info:fedora/macrepo:81412
info:fedora/macrepo:81414,"Map of the provinces of Canada, New Brunswick, Nova Scotia, Newfoundland and Prince Edward Island",info:fedora/macrepo:81412
info:fedora/macrepo:81415,"Map of the provinces of Canada, New Brunswick, Nova Scotia, Newfoundland and Prince Edward Island",info:fedora/macrepo:81412
info:fedora/macrepo:81416,"Map of the provinces of Canada, New Brunswick, Nova Scotia, Newfoundland and Prince Edward Island",info:fedora/macrepo:81412
info:fedora/macrepo:81417,"Map of the provinces of Canada, New Brunswick, Nova Scotia, Newfoundland and Prince Edward Island",info:fedora/macrepo:81412
info:fedora/macrepo:81418,"Map of the provinces of Canada, New Brunswick, Nova Scotia, Newfoundland and Prince Edward Island",info:fedora/macrepo:81412
info:fedora/macrepo:81419,Map of part of the Province of Ontario Canada,info:fedora/macrepo:21508
info:fedora/macrepo:81420,Dania Regnvm,info:fedora/macrepo:21508
info:fedora/macrepo:81421,"Scandinavia or the Kingdoms of Denmark, Sueden, Norway & Lapland",info:fedora/macrepo:21508
info:fedora/macrepo:81422,Ivtia sep. tentrio. na. lis [Iutia septentrionalis],info:fedora/macrepo:21508
info:fedora/macrepo:81423,Scotia Regnvm,info:fedora/macrepo:21508
info:fedora/macrepo:81424,Canada ou Novvelle France,info:fedora/macrepo:21508
info:fedora/macrepo:81425,Vniversi orbis descriptio ad vsvm navigantivm,info:fedora/macrepo:21508
info:fedora/macrepo:81426,"East Canada, and New Brunswick",info:fedora/macrepo:21508
info:fedora/macrepo:81427,London,info:fedora/macrepo:21508
info:fedora/macrepo:81429,Map of London and its vicinity,info:fedora/macrepo:21508
info:fedora/macrepo:81430,Londinvm redivivvm ; Another proiection,info:fedora/macrepo:81431
info:fedora/macrepo:81432,"A plan of London ; A plan of the city of London, after the great fire in the year of our Lord 1666",info:fedora/macrepo:81431
info:fedora/macrepo:81433,London 1843,info:fedora/macrepo:21508
info:fedora/macrepo:81434,"Canada, New Brunswick, Nova Scotia &c.",info:fedora/macrepo:21508
info:fedora/macrepo:81435,The plains of Troy,info:fedora/macrepo:21508
info:fedora/macrepo:81437,A map of the Russian Dominions in Europe [sheet 3],info:fedora/macrepo:82408
info:fedora/macrepo:81438,A map of the Russian Dominions in Europe [sheet 4],info:fedora/macrepo:82408
info:fedora/macrepo:81439,A map of the Russian Dominions in Europe [sheet 2],info:fedora/macrepo:82408
info:fedora/macrepo:81440,A map of the Russian Dominions in Europe [sheet 1],info:fedora/macrepo:82408
info:fedora/macrepo:81442,Carte des royaumes d'Espagne et de Portugal [feuille 8],info:fedora/macrepo:81441
info:fedora/macrepo:81443,Carte des royaumes d'Espagne et de Portugal [feuille 1],info:fedora/macrepo:81441
info:fedora/macrepo:81444,Carte des royaumes d'Espagne et de Portugal [feuille 2],info:fedora/macrepo:81441
info:fedora/macrepo:81445,Carte des royaumes d'Espagne et de Portugal [feuille 3],info:fedora/macrepo:81441
info:fedora/macrepo:81446,Carte des royaumes d'Espagne et de Portugal [feuille 4],info:fedora/macrepo:81441
info:fedora/macrepo:81447,Carte des royaumes d'Espagne et de Portugal [feuille 5],info:fedora/macrepo:81441
info:fedora/macrepo:81448,Carte des royaumes d'Espagne et de Portugal [feuille 6],info:fedora/macrepo:81441
info:fedora/macrepo:81449,Carte des royaumes d'Espagne et de Portugal [feuille 7],info:fedora/macrepo:81441
info:fedora/macrepo:81451,"Precis historique des opérations de l'armée française en Espagne, sous le commandement de ... Monseigneur Duc d'Angoulême ",info:fedora/macrepo:81450
info:fedora/macrepo:81452,"Precis historique des opérations de l'armée française en Espagne, sous le commandement de ... Monseigneur Duc d'Angoulême",info:fedora/macrepo:81450
info:fedora/macrepo:81453,"Precis historique des opérations de l'armée française en Espagne, sous le commandement de ... Monseigneur Duc d'Angoulême ",info:fedora/macrepo:81450
info:fedora/macrepo:81454,"Precis historique des opérations de l'armée française en Espagne, sous le commandement de ... Monseigneur Duc d'Angoulême ",info:fedora/macrepo:81450
info:fedora/macrepo:81464,Lagenia; Anglis Leinster,info:fedora/macrepo:21508
info:fedora/macrepo:81465,Lagenia; Anglis Leinster,info:fedora/macrepo:21508
info:fedora/macrepo:81505,Colton's map of the world on Mercator's projection,info:fedora/macrepo:81515
info:fedora/macrepo:81514,Western Hemisphere,info:fedora/macrepo:81515
info:fedora/macrepo:81516,Hibernia regnvm vulgo Ireland,info:fedora/macrepo:21508
info:fedora/macrepo:81517,The province of Mounster,info:fedora/macrepo:21508
info:fedora/macrepo:81518,"Momonia, Hibernice Moun et Woun; Anglice Mounster",info:fedora/macrepo:21508
info:fedora/macrepo:81519,"Momonia, Hibernice Moun et Woun; Anglice Mounster",info:fedora/macrepo:21508
info:fedora/macrepo:81520,Vltonia; Hibernis Cuj-gujlly; Anglis Vlster,info:fedora/macrepo:21508
info:fedora/macrepo:81521,The province of Ulster described,info:fedora/macrepo:21508
info:fedora/macrepo:81522,The province of Connaugh with the citie of Galwaye described,info:fedora/macrepo:21508
info:fedora/macrepo:81523,The Kingdome of Irland,info:fedora/macrepo:21508
info:fedora/macrepo:81525,A map of the County of Kildare ,info:fedora/macrepo:81524
info:fedora/macrepo:81526,A map of the County of Kildare,info:fedora/macrepo:81524
info:fedora/macrepo:81527,A map of the County of Kildare ,info:fedora/macrepo:81524
info:fedora/macrepo:81528,A map of the County of Kildare ,info:fedora/macrepo:81524
info:fedora/macrepo:81529,A map of the County of Kildare ,info:fedora/macrepo:81524
info:fedora/macrepo:81530,A map of the County of Kildare,info:fedora/macrepo:81524
info:fedora/macrepo:81531,Corsica Insvla,info:fedora/macrepo:21508
info:fedora/macrepo:81532,Paderbornensis Episcopatus descriptio Nova,info:fedora/macrepo:21508
info:fedora/macrepo:81533,Sveviæ Nova Tabvla,info:fedora/macrepo:21508
info:fedora/macrepo:81534,[Ptolemaic map of Pakistan],info:fedora/macrepo:21508
info:fedora/macrepo:81536,Karte derer englischen Unternehmungen zur See auf denen französischen Küsten,info:fedora/macrepo:81535
info:fedora/macrepo:81537,Karte derer englischen Unternehmungen zur See auf denen französischen Küsten... [verso],info:fedora/macrepo:81535
info:fedora/macrepo:81539,Plan de Mastricht [overlays closed; base map digitally altered with Photoshop],info:fedora/macrepo:82399
info:fedora/macrepo:81540,Plan de Mastricht [overlays open],info:fedora/macrepo:82399
info:fedora/macrepo:81541,Plan de Mastricht [overlays closed],info:fedora/macrepo:82399
info:fedora/macrepo:81542,America noviter delineata,info:fedora/macrepo:21508
info:fedora/macrepo:81544,"Ce plan de la bataille de Tonhausen près de Minden, gagnée le 1er Août 1759... [base map; overlays removed with Photoshop]",info:fedora/macrepo:81543
info:fedora/macrepo:81545,"Ce plan de la bataille de Tonhausen près de Minden, gagnée le 1er Août 1759... [base map; overlays aside]",info:fedora/macrepo:81543
info:fedora/macrepo:81546,"Ce plan de la bataille de Tonhausen près de Minden, gagnée le 1er Août 1759... [with overlapping overlays]",info:fedora/macrepo:81543
info:fedora/macrepo:81547,"Ce plan de la bataille de Tonhausen près de Minden, gagnée le 1er Août 1759... [with single overlay; upper overlay aside]",info:fedora/macrepo:81543
info:fedora/macrepo:81548,"Ce plan de la bataille de Tonhausen près de Minden, gagnée le 1er Août 1759... [with single overlay; upper overlay removed]",info:fedora/macrepo:81543
info:fedora/macrepo:81549,Ontario,info:fedora/macrepo:21508
info:fedora/macrepo:81553,The Dominion of Canada from the latest official surveys & data,info:fedora/macrepo:81551
info:fedora/macrepo:81554,Map of the United States,info:fedora/macrepo:81551
info:fedora/macrepo:81556,Map of the world on Mercator's projection,info:fedora/macrepo:70033
info:fedora/macrepo:81557,Topographic relief map of the Russo-Japanese War Regions,info:fedora/macrepo:70033
info:fedora/macrepo:81558,"A plan of the city, and fortifications, of Louisburg; from a survey made by Richard Gridley, Lieut. Coll. ... in 1745",info:fedora/macrepo:21508
info:fedora/macrepo:81559,The Isle of Man,info:fedora/macrepo:21508
info:fedora/macrepo:81561,Map of Canada West or Upper Canada,info:fedora/macrepo:81560
info:fedora/macrepo:81562,Counties of York and Simcoe,info:fedora/macrepo:81560
info:fedora/macrepo:81563,"Counties of Lincoln, Haldimand, Welland, Wentworth and Halton",info:fedora/macrepo:81560
info:fedora/macrepo:81564,"Counties of Prescott and Russell, and Stormont, Dundas, and Glengarry",info:fedora/macrepo:81560
info:fedora/macrepo:81565,"Counties of Hastings, Frontenac, Lennox and Addington",info:fedora/macrepo:81560
info:fedora/macrepo:81566,County of Prince Edward,info:fedora/macrepo:81560
info:fedora/macrepo:81567,"Counties of Middlesex, Oxford, and Norfolk",info:fedora/macrepo:81560
info:fedora/macrepo:81568,"Counties of Peterborough, Durham, and Northumberland",info:fedora/macrepo:81560
info:fedora/macrepo:81569,"Counties of Lanark and Renfrew, Carleton and Leeds, and Grenville",info:fedora/macrepo:81560
info:fedora/macrepo:81570,"Counties of Waterloo, Huron, Perth, and Bruce",info:fedora/macrepo:81560
info:fedora/macrepo:81571,"Counties of Essex, Kent, and Lambton",info:fedora/macrepo:81560
info:fedora/macrepo:81574,[01]. Carte particuliere d'une partie d'Angleterre,info:fedora/macrepo:81573
info:fedora/macrepo:81575,[02]. La Mer du Nord,info:fedora/macrepo:81573
info:fedora/macrepo:81576,"[03]. Carte particuliere des environs de Bruges, Ostende, Damme, l'Ecluse et autres",info:fedora/macrepo:81573
info:fedora/macrepo:81577,"[04]. Carte particuliere des environs d'Anvers, Gand, Hulst, et de tout le Pays de Waes. et le Marquisat du St. Empire",info:fedora/macrepo:81573
info:fedora/macrepo:81578,[05]. Carte particuliere des environs de Lier et d'une partie de la Campine,info:fedora/macrepo:81573
info:fedora/macrepo:81579,"[06]. Carte particuliere des environs de Roermonde, Venlo, le Marais De Peel",info:fedora/macrepo:81573
info:fedora/macrepo:81580,[07]. Carte particuliere d'une partie d'Angleterre,info:fedora/macrepo:81573
info:fedora/macrepo:81581,"[08]. Carte particuliere des environs de Dunkerque, Bergues, Furnes, Gravelines, Calais, et autres",info:fedora/macrepo:81573
info:fedora/macrepo:81582,"[09]. Carte particuliere des environs de Menin, Courtray, Ypre, Dixmude, et Deynse",info:fedora/macrepo:81573
info:fedora/macrepo:81583,"[10]. Carte particuliere des environs de Bruxelles, avec le Bois de Soigne, et d'une partie de la Flandre jusques à Gand",info:fedora/macrepo:81573
info:fedora/macrepo:81584,"[11]. Carte particuliere des environs de Louvain, Aerschot, Diest, Tirlemont, Leau, Iudogne, Malines, et de partie ... de Liege",info:fedora/macrepo:81573
info:fedora/macrepo:81585,"[12]. Carte particuliere des environs de Maestricht, partie de Liege Faucquemont, et pays d'Outre-Meuse",info:fedora/macrepo:81573
info:fedora/macrepo:81586,[13]. Le canal et partie dela France,info:fedora/macrepo:81573
info:fedora/macrepo:81587,[14]. Carte particuliere des environs d'Arthois du Boulenois et d'une partie de la Picardie,info:fedora/macrepo:81573
info:fedora/macrepo:81588,"[15]. Carte particuliere des environs de Lille, Tournay, Valenciennes, Bouchain, Douay, Arras, Bethune",info:fedora/macrepo:81573
info:fedora/macrepo:81589,"[16]. Carte particuliere des environs de Mons, d'Ath, de Charleroy, de Maubeuge, du Quesoy, de Condé, &c.",info:fedora/macrepo:81573
info:fedora/macrepo:81590,[17]. Comté de Namur,info:fedora/macrepo:81573
info:fedora/macrepo:81591,"[18]. Carte particuliere des environs de Liege, Limbourg, et partie de Luxembourg",info:fedora/macrepo:81573
info:fedora/macrepo:81592,"[19]. Les embouchures de la Somme et de Bresle Riv. ou est St. Valeri, Eu et Dieppe",info:fedora/macrepo:81573
info:fedora/macrepo:81593,"[20]. Les environs d'Abbeville, Dourlens, Amiens, Corbie, et du cours de la Somme",info:fedora/macrepo:81573
info:fedora/macrepo:81594,"[21]. Carte particuliere des environs de Cambray, Bappaumes, St. Quentin, Perone",info:fedora/macrepo:81573
info:fedora/macrepo:81595,"[22]. Carte particuliere des environs d'Avesnes, Landrecy, La Capelle, Guise",info:fedora/macrepo:81573
info:fedora/macrepo:81596,"[23]. Carte particuliere des environs de Philippeville, Charlemont, Marienbourg, Rocroy, Charleville, Mezieres, Sedan",info:fedora/macrepo:81573
info:fedora/macrepo:81597,[24]. Carte des environs de Luxembourg,info:fedora/macrepo:81573
info:fedora/macrepo:81600,"Map of Nova Scotia, or Acadia; with the islands of Cape Breton and St. John's, from actual surveys",info:fedora/macrepo:81599
info:fedora/macrepo:81601,"Map of Nova Scotia, or Acadia; with the islands of Cape Breton and St. John's, from actual surveys",info:fedora/macrepo:81599
info:fedora/macrepo:81602,Friderico Augusto vere Augusto. Polon. Lithuan. Borus. Pomer. Regi. Duci. Principi. Saxon. Utr. Duci. S. Imp. Elect.,info:fedora/macrepo:21508
info:fedora/macrepo:81603,"A chart of the Banks of Newfoundland, drawn from a great number of hydrographical surveys",info:fedora/macrepo:21508
info:fedora/macrepo:81604,Dolce Aqua dans le Comté de Nice,info:fedora/macrepo:82394
info:fedora/macrepo:81605,Plan de la ville et château d'Acqui pris le 1745 abandonné le 12. mars 1746....,info:fedora/macrepo:82394
info:fedora/macrepo:81606,"Le spectacle de la nature, ou, Entretiens sur les particularités de l'histoire naturelle, qui ont paru les plus propres à rendre",info:fedora/macrepo:81225
info:fedora/macrepo:81607,"Le spectacle de la nature, ou, Entretiens sur les particularités de l'histoire naturelle, qui ont paru les plus propres à rendre",info:fedora/macrepo:81225
info:fedora/macrepo:81608,"Traité du langage symbolique, emblématique, et religieux des fleurs / par Casimir Magnat.  ",info:fedora/macrepo:81225
info:fedora/macrepo:81609,Carte des environs de la ville et du chateau de Vintimille 1747,info:fedora/macrepo:82394
info:fedora/macrepo:81610,Plan de St. Benedict avec les environs...,info:fedora/macrepo:82394
info:fedora/macrepo:81611,"Traité du langage symbolique, emblématique, et religieux des fleurs / par Casimir Magnat.  ",info:fedora/macrepo:81225
info:fedora/macrepo:81612,"Traité du langage symbolique, emblématique, et religieux des fleurs / par Casimir Magnat.  ",info:fedora/macrepo:81225
info:fedora/macrepo:81613,"Traité du langage symbolique, emblématique, et religieux des fleurs / par Casimir Magnat.  ",info:fedora/macrepo:81225
info:fedora/macrepo:81614,"Traité du langage symbolique, emblématique, et religieux des fleurs / par Casimir Magnat.  ",info:fedora/macrepo:81225
info:fedora/macrepo:81615,"Traité du langage symbolique, emblématique, et religieux des fleurs / par Casimir Magnat.  ",info:fedora/macrepo:81225
info:fedora/macrepo:81616,Wild flowers of Canada,info:fedora/macrepo:81225
info:fedora/macrepo:81617,Wild flowers of Canada,info:fedora/macrepo:81225
info:fedora/macrepo:81618,Botanical Magazine,info:fedora/macrepo:81225
info:fedora/macrepo:81619,Botanical Magazine,info:fedora/macrepo:81225
info:fedora/macrepo:81620,Botanical Magazine,info:fedora/macrepo:81225
info:fedora/macrepo:81621,Botanical Magazine,info:fedora/macrepo:81225
info:fedora/macrepo:81622,Botanical Magazine,info:fedora/macrepo:81225
info:fedora/macrepo:81623,Botanical Magazine,info:fedora/macrepo:81225
info:fedora/macrepo:81624,Botanical Magazine,info:fedora/macrepo:81225
info:fedora/macrepo:81625,Botanical Magazine,info:fedora/macrepo:81225
info:fedora/macrepo:81626,Beford,info:fedora/macrepo:82394
info:fedora/macrepo:81627,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81628,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81629,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81630,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81631,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81632,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81633,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81634,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81635,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81636,"The North American sylva ; or, A description of the forest trees of the United States, Canada and Nova Scotia",info:fedora/macrepo:81225
info:fedora/macrepo:81637,"Goldsmith's natural history : abridged, for the use of schools",info:fedora/macrepo:81229
info:fedora/macrepo:81678,"Goldsmith's natural history : abridged, for the use of schools",info:fedora/macrepo:81229
info:fedora/macrepo:81679,"Goldsmith's natural history : abridged, for the use of schools",info:fedora/macrepo:81229
info:fedora/macrepo:81680,"Goldsmith's natural history : abridged, for the use of schools",info:fedora/macrepo:81229
