macrepo,name,parent_collection,url
18915,Coburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18915
18916,Mława,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18916
18917,Łomża,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18917
18920,Hof,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18920
18921,Hof,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18921
18922,Zwickau,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18922
18923,Białystok,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18923
18924,Teplitz-Schönau,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18924
18926,Mlada Boleslav,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18926
18927,Mlada Boleslav,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18927
18928,Mlada Boleslav,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18928
18929,Swisłocz,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18929
18930,Friedland,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18930
18931,Poznań,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18931
18932,Gniezno,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18932
18933,Friedland,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18933
18934,Friedland,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18934
18935,Glatz,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18935
18936,Glatz,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18936
18937,Włocławek,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18937
18938,Pardubice,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18938
18940,Płock,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18940
18941,Tabor,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18941
18942,Vodňany,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18942
18943,Ceske Budejovice,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18943
18944,Praha,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18944
18945,Ratibor,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18945
18946,Plzen,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18946
18947,Jihlava,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18947
18951,Hranice,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18951
18955,Czeska Trebova,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18955
18956,Oppeln,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18956
18957,Wyszków,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18957
18958,Trier,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18958
18959,Wiesbaden,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18959
18969,Frankfurt,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18969
18970,Frankfurt,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18970
18972,Würzburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18972
18974,Würzburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18974
18975,Bamberg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18975
18978,Wołomin,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18978
18979,Bayreuth,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18979
18980,Bayreuth,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18980
18983,Bayreuth,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18983
18984,Tirschenreuth,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18984
18985,Tirschenreuth,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18985
18986,Neunkirchen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18986
18987,Kaiserslautern,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18987
18990,Hodonin,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18990
18991,Mannheim,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18991
18992,Uherske Hradiste,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18992
18993,Rothenburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18993
18994,Prievidza,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18994
18997,Nürnberg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18997
18999,Amberg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18999
19000,Amberg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19000
19004,Furth,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19004
19005,Furth,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19005
19006,Zwettl,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19006
19007,Krems,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19007
19008,Saarbrücken,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19008
19009,Karlsruhe,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19009
19010,Karlsruhe,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19010
19011,Šašatín,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19011
19012,Ellwangen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19012
19013,Trnava,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19013
19014,Ellwangen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19014
19015,Zvolen,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19015
19016,Nördlingen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19016
19017,Nördlingen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19017
19018,Linz,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19018
19019,Regensburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19019
19020,Regensburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19020
19021,Humenne,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19021
19022,Straubing,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19022
19023,Kladno,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19023
19024,Straubing,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19024
19025,Straubing,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19025
19026,Reutlingen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19026
19027,Reutlingen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19027
19028,Ulm,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19028
19029,Ulm,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19029
19030,Augsburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19030
19031,Augsburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19031
19032,Landshut,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19032
19033,Presov,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19033
19034,Landshut,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19034
19037,Braunau,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19037
19038,Braunau,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19038
19039,Siemiatycze,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19039
19100,Hajnówka,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19100
19169,Freiburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19169
19244,Schwenningen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19244
19299,Schwenningen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19299
19300,Ravensburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19300
19301,Ravensburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19301
19319,Weilheim,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19319
19321,München,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19321
19322,Salzburg,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19322
19323,Basel,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19323
19324,Konstanz,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19324
19325,Konstanz,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19325
19352,Kempten,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19352
19353,Füssen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19353
19368,Schliersee,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19368
19395,Bad Reichenhall,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19395
19440,Bad Ischl,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19440
19441,Zürich,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19441
19442,St. Gallen,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19442
19443,Imst,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19443
19445,Innsbruck,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19445
19446,Bruck,18811,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19446
19448,Uithuizermeeden,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19448
19449,Anjum,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19449
19450,Zoutkamp,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19450
19451,Warrfum,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19451
19452,Westeremden,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19452
19453,Delfzijl,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19453
19454,Loquard,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19454
19455,Kollum,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19455
19456,Grijpskerk,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19456
19457,Zuidhorn,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19457
19458,Groningen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19458
19459,Siddeburen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19459
19460,Woldendorp,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19460
19461,Ditzumer Verlaat,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19461
19462,Drachten,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19462
19463,Marum,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19463
19464,Haren,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19464
19465,Hoogezand,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19465
19466,Veendam,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19466
19467,Winschotem,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19467
19468,Aschendorf,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19468
19469,Nieuwe Schans,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19469
19470,Beetsterzwaag,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19470
19471,Bakkeveen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19471
19472,Veenhuizen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19472
19473,Eext,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19473
19474,Nieuwepekela,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19474
19475,Onstwedde,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19475
19476,Oldeberkoop,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19476
19477,Makkinga,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19477
19478,Kloosterveen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19478
19479,Assen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19479
19480,Borger,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19480
19481,Nieuwbuinen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19481
19482,Dörpen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19482
19483,Noordwolde,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19483
19484,Leszno,18813,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19484
19485,Vledder,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19485
19486,Dwingelo,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19486
19487,Beilen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19487
19488,Wezep,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19488
19491,Lucenec,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19491
19492,Kosice,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19492
19493,Uzhorod,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19493
19494,Mukacevo,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19494
19495,Sinovir,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19495
19496,Kolomyja,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19496
19497,Cernauti,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19497
19498,Wels,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19498
19499,Odoorn,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19499
19500,Ter Apel,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19500
19501,Steenwijk,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19501
19502,Havelte,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19502
19503,Hoogeveen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19503
19504,Nieuweroord,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19504
19505,Oosterhesselen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19505
19506,Noordbarge,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19506
19507,Hebelermeer,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19507
19508,Genemuiden,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19508
19509,Meppel,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19509
19510,Kerkenbosch,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19510
19511,Slagharen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19511
19512,Coevorden,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19512
19513,Emlichheim,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19513
19514,Nieuw-Schoonebeek,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19514
19515,Zwolle,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19515
19516,Dalfsen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19516
19517,Ommen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19517
19518,Hardenberg,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19518
19519,Wielen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19519
19520,Hattem,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19520
19521,Heino,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19521
19522,Enns,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19522
19523,Lemelerveld,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19523
19524,Vriezenveen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19524
19525,Tubbergen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19525
19526,Ootmarsum,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19526
19527,Weiner Neustadt,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19527
19528,Nordhorn,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19528
19529,Wijhe,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19529
19530,Raalte,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19530
19531,Wien,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19531
19532,Nijverdal,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19532
19533,Almelo,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19533
19534,Komárno,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19534
19535,Zenderen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19535
19536,Oldenzaal,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19536
19537,Bentheim,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19537
19538,Deventer,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19538
19539,Bathmen,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19539
19540,Esztergom,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19540
19541,Holten,18976,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19541
19542,Gyongyos,18809,https://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19542
